B1JZB2	GO:0015937;GO:0005737;GO:0004594;GO:0005524
Q0I910	GO:0009523;GO:0016168;GO:0045156;GO:0018298;GO:0042651;GO:0009635;GO:0005506;GO:0016021;GO:0009772;GO:0016682
A6T6E2	GO:0015333;GO:0005887;GO:0015031;GO:0071916
Q57RM6	GO:0015333;GO:0005887;GO:0015031;GO:0071916
O79436	GO:0008137;GO:0005747;GO:0042773;GO:0016021
Q21HG1	GO:0061799;GO:0006777
A7EFY0	GO:0000022;GO:0016192;GO:0030173
Q9PLF7	GO:0008033;GO:0052381;GO:0005524
Q8ZW80	GO:0009073;GO:0005737;GO:0009423;GO:0000166;GO:0046872;GO:0003856
B6HJU1	GO:0004659;GO:0009820
P57517	GO:0004521;GO:0004222;GO:0005737;GO:0006364;GO:0008270
Q5AG56	GO:0006914;GO:0000407;GO:0032266;GO:0032258;GO:0010008
Q9Z7N9	GO:0005886;GO:0022857;GO:0008643;GO:0016021
A4SK71	GO:0004844;GO:0005737;GO:0006284
Q8CQD9	GO:0005576;GO:0016020;GO:0005618
Q9CIL5	GO:0008360;GO:0009252;GO:0071555;GO:0005737;GO:0008716;GO:0005524;GO:0046872
A0KGB3	GO:0046677;GO:0015562;GO:0008559;GO:0016887;GO:0005524;GO:0005887;GO:1990961
B6YQC6	GO:0019288;GO:0016114;GO:0005524;GO:0050515
Q3YAW7	GO:0016323;GO:0022857;GO:0006811;GO:0016021
A0JX18	GO:0000287;GO:0000162;GO:0004048
Q32LD4	GO:0034246;GO:0042645;GO:0006390;GO:0031167;GO:0003712;GO:0003723;GO:0006391;GO:0000179
A7F3V4	GO:0004865;GO:0042149;GO:0005634;GO:0019901;GO:0016208;GO:0005737;GO:0030071;GO:0006468;GO:0019887;GO:0031588;GO:0050790
Q7ND15	GO:0010027;GO:0005737;GO:0009658;GO:0006415;GO:0016149
A2AQ14	GO:0042802;GO:0015030;GO:0051301;GO:0007049;GO:0005634;GO:0010369;GO:0000775;GO:0034080;GO:0007059;GO:0016607;GO:0000785;GO:0046872;GO:0043231
A9FYZ4	GO:0006189;GO:0004641;GO:0005524;GO:0005737
P16462	GO:0005509;GO:0005576;GO:0090729;GO:0009405;GO:0044179;GO:0009279
Q9S3U9	GO:0004497;GO:0017000;GO:0071949
C6BV99	GO:0043815;GO:0004644;GO:0005524;GO:0006189;GO:0000287
A5GRJ7	GO:0008360;GO:0009252;GO:0071555;GO:0005737;GO:0008716;GO:0005524;GO:0046872
A7S6A1	
A5CUB0	GO:0006412;GO:0016740;GO:0003735;GO:0019843;GO:0015934
Q68WP6	GO:0030170;GO:0051537;GO:0031071;GO:0044571;GO:0005737;GO:0046872
A5F497	GO:0051539;GO:0004160;GO:0009099;GO:0009097;GO:0046872
Q9YGK3	GO:0005576;GO:0005179
Q45071	GO:0005576;GO:0030246;GO:0046556;GO:0045493;GO:0046872
Q5A7S7	GO:0003700;GO:0030447;GO:0000976;GO:0000902;GO:0006357;GO:0005634;GO:0009405;GO:0044182;GO:2000221
B4SYM0	GO:0006206;GO:0015949;GO:0045437
Q8Z286	GO:0042597;GO:0008237;GO:0046872
Q61739	GO:0043589;GO:0022409;GO:0005604;GO:0031994;GO:0007229;GO:0050873;GO:0010976;GO:0034676;GO:0038132;GO:0030056;GO:0009925;GO:0035878;GO:0043065;GO:0005912;GO:0098609;GO:0030175;GO:0009986;GO:0005886;GO:0046847;GO:0010811;GO:0043547;GO:0031668;GO:0031589;GO:0050900;GO:0033627;GO:0010668;GO:0007160;GO:0008305;GO:0071407;GO:0016323;GO:0030335;GO:0042475;GO:0045944;GO:0009897;GO:0042327;GO:0005178;GO:0045178;GO:0043236;GO:0044877;GO:2001237;GO:0046872
Q9J5A7	
B9RHP7	GO:0000287;GO:0010333
Q5TZ18	GO:0003779;GO:0007399;GO:0005640;GO:0016887;GO:0072576;GO:0030175;GO:0030027;GO:0022008;GO:0005794;GO:0005524;GO:0031016
A7XW16	GO:0003700;GO:0005634;GO:0003707;GO:0043565;GO:0005737;GO:0008270;GO:0005496
A0A379	GO:0016887;GO:0009570;GO:0005524
C1CD51	GO:0008360;GO:0009252;GO:0007049;GO:0051301;GO:0071555;GO:0005737;GO:0005524;GO:0008764
Q8EN87	GO:0008926;GO:0019594
Q92HP1	GO:0030170;GO:0051537;GO:0031071;GO:0044571;GO:0005737;GO:0046872
G0SB31	GO:0000160;GO:0003700;GO:0042802;GO:0005634;GO:0043565
Q14JW6	GO:0016887;GO:0005886;GO:0005524;GO:0016021;GO:0034040
Q7WFS0	GO:0008360;GO:0009252;GO:0007049;GO:0004326;GO:0051301;GO:0071555;GO:0005737;GO:0005524;GO:0008764
P97449	GO:0070062;GO:0006508;GO:0001525;GO:0004177;GO:0008217;GO:0007165;GO:0016021;GO:0035814;GO:0070006;GO:0005737;GO:0005886;GO:0005793;GO:0031526;GO:0008270;GO:0005615;GO:0042277;GO:0030154;GO:0043171;GO:0009897
Q64I01	GO:0005759;GO:0006538;GO:0004352;GO:0005739
Q64329	GO:0030246;GO:0005886;GO:0007155;GO:0016021
Q330K2	GO:0005743;GO:0005739;GO:0005634;GO:0005737;GO:0032981
Q5WWG1	GO:0030170;GO:0005737;GO:0006782;GO:0042286;GO:0008483
Q8R1T4	GO:0030173;GO:0005794;GO:1990569;GO:0008643;GO:0005459
A4VX28	GO:0051301;GO:0007049;GO:0006260;GO:0005737;GO:0007059
P29192	GO:0019012
Q8VCA6	GO:1902230;GO:0016021;GO:0034644;GO:0034599;GO:0045739;GO:0032526
Q96MT1	GO:0005789;GO:0016021;GO:0061630;GO:0012505;GO:0008270;GO:0005783
A1ASL8	GO:0005737;GO:0004719;GO:0030091
B1I2I8	GO:0019288;GO:0070402;GO:0030604;GO:0046872;GO:0016114
Q8ZQV6	GO:0006807;GO:0017168;GO:0005524;GO:0005975
Q57RM2	GO:0017168;GO:0005524;GO:0005975
Q8Z8D9	GO:0017168;GO:0005524;GO:0005975
P80360	GO:0006069;GO:0004022;GO:0005737;GO:0008270;GO:0051903
O64459	GO:0003983;GO:0006011;GO:0005737
B1GZ86	GO:0006412;GO:0016740;GO:0003735;GO:0019843;GO:0015934
Q887Q2	GO:0042121;GO:0009279
Q75BG6	GO:0031966;GO:0016021
Q50395	GO:0046677;GO:0052636;GO:0071555;GO:0005886;GO:0016021;GO:0071766
Q59YH3	GO:1900445;GO:0000079;GO:0000082;GO:0030447;GO:0036180;GO:0044772;GO:0051301;GO:1900442;GO:0005634;GO:0030448;GO:0035690;GO:2000045;GO:0005737;GO:0036178;GO:0051726;GO:0000307;GO:0036244;GO:0030011;GO:0016538
Q750B5	GO:0006281;GO:0006310;GO:0033557;GO:0006260
P0AGM9	GO:0005886;GO:0042907;GO:0005887;GO:0042906
Q9JH69	GO:0008234;GO:0039694;GO:0006351;GO:0033644;GO:0003968;GO:0005524;GO:0016021;GO:0003723
Q9SB63	GO:0040029;GO:0006325
Q32HC7	GO:0042882;GO:0016887;GO:0015612;GO:0005886;GO:0005524
Q04548	GO:0044175;GO:0055036;GO:0044156;GO:0019031;GO:0016021;GO:0044178
B7J5J3	GO:0015081;GO:0006885;GO:0005886;GO:0015297;GO:0016021
Q8U297	GO:0051539;GO:0004160;GO:0009099;GO:0009097;GO:0046872
Q811B1	GO:0048681;GO:0030158;GO:0046872;GO:0005615;GO:0000137;GO:0030206;GO:0043931;GO:0048706;GO:0000139;GO:0034605;GO:0030166;GO:0016021;GO:0050650;GO:0015012
Q54T85	GO:0016573;GO:0004672;GO:0005634;GO:0006355;GO:0006281;GO:0035267;GO:0003712;GO:0005524;GO:0000124;GO:0004402;GO:0006468
Q54WR2	GO:1990451;GO:0034198;GO:0071264;GO:0033674;GO:0019901;GO:0043022;GO:0072755;GO:0005737;GO:0006448;GO:0070301;GO:0019887
Q0HSE6	GO:0030170;GO:0005737;GO:0006782;GO:0042286;GO:0008483
Q5QXJ5	GO:0003725;GO:0002949;GO:0061710;GO:0005737;GO:0005524
A7T1N0	GO:0099604;GO:0070588;GO:0005261;GO:0015280;GO:0047631;GO:0070838;GO:0035725;GO:0005886;GO:0098655;GO:0046872;GO:0005887
Q2KV10	GO:0016773;GO:0097175;GO:0006040;GO:0016301;GO:0005524;GO:0009254;GO:0005975
Q2W8M7	GO:0060187;GO:0007165;GO:0005886;GO:0110148;GO:0016021
Q8MZC4	GO:0008808;GO:0005743;GO:0032049;GO:0006754;GO:0005739;GO:0046474;GO:0007006;GO:0016021
B9M0V8	GO:0006633;GO:0005737;GO:0043811;GO:0008654
B7NRT9	GO:0006189;GO:0004643;GO:0003937
Q7VDM4	GO:0003677;GO:0008270;GO:0005524;GO:0045892
P15389	GO:0044325;GO:0086063;GO:0060372;GO:0098912;GO:0019901;GO:0005516;GO:0014894;GO:0050679;GO:0055074;GO:0016328;GO:0086016;GO:0086010;GO:0086091;GO:0050998;GO:0051899;GO:0005783;GO:0010765;GO:0030018;GO:0086043;GO:0086002;GO:0019899;GO:0086062;GO:0086045;GO:1902305;GO:0086004;GO:0030315;GO:0034706;GO:0071277;GO:0005261;GO:0086067;GO:0045760;GO:0009986;GO:0035725;GO:0005248;GO:0005886;GO:0086015;GO:0086060;GO:0016021;GO:0005244;GO:0086061;GO:0003231;GO:0019228;GO:0010460;GO:0086046;GO:0097110;GO:0098719;GO:0001518;GO:0060373;GO:0086005;GO:0086047;GO:0006814;GO:0014704;GO:0014070;GO:0021549;GO:0086065;GO:0031625;GO:0086006;GO:0086014;GO:0042475;GO:0042383;GO:0048471;GO:0086012;GO:0002027;GO:0060371;GO:0017134;GO:0030506;GO:0019904;GO:0086048;GO:0060048;GO:0003360;GO:0021537;GO:0060307;GO:0005901
Q8MKJ3	GO:0019628;GO:0005777;GO:0006144;GO:0004846
A7YVD7	GO:0032981;GO:0005743;GO:0005739
A4XQS6	GO:0008360;GO:0009252;GO:0071555;GO:0005737;GO:0008716;GO:0005524;GO:0046872
G8QM62	GO:0022904;GO:0005886;GO:0016021;GO:0009055
K3VDP7	GO:0003677;GO:0005634
P12299	GO:0019252;GO:0005978;GO:0009501;GO:0005524;GO:0008878;GO:0009507
Q6R8G2	GO:0005802;GO:0005737;GO:0005886;GO:0005794;GO:0006817;GO:0000822;GO:0016021;GO:0016036;GO:0015114
Q54QU9	GO:0004749;GO:0002189;GO:0009165;GO:0006015;GO:0005737;GO:0016301;GO:0005524;GO:0000287;GO:0006164;GO:0009116
A5UIA3	GO:0006428;GO:0004822;GO:0002161;GO:0000049;GO:0005737;GO:0005524;GO:0008270
Q12259	GO:0005634
A4VQH7	GO:0016811;GO:0006212;GO:0019740
Q04164	GO:0038023;GO:0016324;GO:0005178;GO:0008201;GO:0007165;GO:0007155;GO:0031012;GO:0002168;GO:0007411;GO:0060548;GO:0005887
A2BW77	GO:0015935;GO:0003735;GO:0006412
B2HVF8	GO:0006782;GO:0005737;GO:0004853
P51932	GO:0008137;GO:0070469;GO:0005743;GO:0016021
P84303	GO:0008137;GO:0070469;GO:0005743;GO:0016021
P84302	GO:0008137;GO:0070469;GO:0005743;GO:0016021
P51938	GO:0008137;GO:0070469;GO:0005743;GO:0016021
B8IJ89	GO:0016829
Q9ESS6	GO:0007160;GO:0043236;GO:0007155;GO:0005055;GO:0009986;GO:0005886;GO:0008022;GO:0016021
O31658	GO:0005886;GO:0006813;GO:0016021;GO:0008324
Q9SZQ5	GO:0009908;GO:0016441;GO:1904278;GO:0005634;GO:0010452;GO:0016593;GO:0005886;GO:0005829;GO:0051568;GO:0080008;GO:0009910
B1LIN3	GO:0019380;GO:0008198;GO:0047070
Q9WVC7	GO:1901897;GO:0044325;GO:2000481;GO:1901381;GO:0005634;GO:0008179;GO:0060090;GO:0061051;GO:0001934;GO:0005737;GO:0007194;GO:0071320;GO:0019899;GO:0071872;GO:0060306;GO:0051721;GO:0030315;GO:0086004;GO:0030307;GO:0034704;GO:0034237;GO:0045727;GO:0014701;GO:0043495;GO:0070886;GO:0071345;GO:0031965;GO:0014704;GO:0051018;GO:0005635;GO:0042383;GO:0048471;GO:0010880;GO:1902261;GO:0051281;GO:0010738;GO:0060316;GO:0032991;GO:0016529;GO:0005901;GO:0034629
Q96JK2	GO:0016567;GO:0005654;GO:0005737;GO:0043687;GO:0080008
B4U1E8	GO:0005525;GO:0003924;GO:0005737;GO:0003743
P0C085	GO:0020002;GO:0005509;GO:0005576;GO:0090729;GO:0009405;GO:0044179;GO:0016021
Q8DAG9	GO:0005886;GO:0015385;GO:0016021
C4K1Z7	GO:0030170;GO:0051537;GO:0031071;GO:0044571;GO:0005737;GO:0046872
B0RU03	GO:0050518;GO:0016114;GO:0019288
P81917	GO:0004984;GO:0007165;GO:0007608;GO:0004888;GO:0032590;GO:0005886;GO:0016021;GO:0050911;GO:0005549
B5ZVA2	GO:0006097;GO:0004474;GO:0006099;GO:0005737;GO:0046872
Q94GM9	GO:0005802;GO:0000139;GO:0016760;GO:0009833;GO:0071555;GO:0005886;GO:0005794;GO:0030244;GO:0016021;GO:0051753
Q2YB94	GO:0003684;GO:0030983;GO:0005524;GO:0006298
B1KEP7	GO:0015940;GO:0005737;GO:0004592;GO:0005524
Q2G662	GO:0006096;GO:0005576;GO:0009986;GO:0000015;GO:0004634;GO:0000287
B0WR18	GO:0001732;GO:0003743;GO:0005852;GO:0016282;GO:0033290
Q0I7J2	GO:0009523;GO:0016168;GO:0045156;GO:0018298;GO:0042651;GO:0009635;GO:0005506;GO:0016021;GO:0009772;GO:0016682
P55475	GO:0043190;GO:0022857;GO:0015772;GO:0009877
P0C9U0	
O84687	GO:0022627;GO:0003735;GO:0006412
Q498L2	GO:0003723;GO:0005634
Q0AJH9	GO:0042026;GO:0005737;GO:0051082;GO:0005524
C1A7K7	GO:0030170;GO:0005737;GO:0006782;GO:0042286;GO:0008483
A4YUE1	GO:0005525;GO:0042254
Q8BJI1	GO:0032328;GO:0015293;GO:0030285;GO:0042995;GO:0007420;GO:0098978;GO:0015804;GO:0006836;GO:0015824;GO:0035725;GO:0015820;GO:0008021;GO:0098794;GO:0098982;GO:0005887;GO:0015816
P48058	GO:0038023;GO:0043197;GO:0015276;GO:0045211;GO:0004971;GO:0007215;GO:0030666;GO:0032281;GO:0043025;GO:0001540;GO:0005886;GO:2000310;GO:0004970;GO:1903561
P32364	GO:0005871;GO:0005935;GO:0003777;GO:0008017;GO:0005874;GO:0006904;GO:0016887;GO:0005934;GO:0000131;GO:0005737;GO:0043332;GO:0005524;GO:0007018;GO:0003774
C3KCS7	GO:0008360;GO:0008963;GO:0007049;GO:0009252;GO:0051301;GO:0071555;GO:0005886;GO:0016021;GO:0051992
Q5XBH0	GO:0006457;GO:0003755;GO:0005886
P40445	GO:0022857;GO:0000316;GO:0071944;GO:1901682;GO:0031224;GO:0072348;GO:0016020;GO:0015116;GO:0016021;GO:0000324;GO:0008272
A5VW32	GO:0016021;GO:0009279
P08005	GO:0005886;GO:0055085;GO:0015031;GO:0016021
Q7VNI4	GO:0043815;GO:0004644;GO:0005524;GO:0006189;GO:0000287
Q8IY67	GO:0003676;GO:0005634;GO:0005737;GO:0000398;GO:0003723
Q9PTE6	GO:0030173;GO:0008476;GO:0005794;GO:0006478;GO:0008146
Q6P752	GO:0001671;GO:0005789;GO:0016021;GO:0032781;GO:0051117;GO:0090435;GO:0005783;GO:0005635;GO:0007029
Q8C3R1	GO:0006915;GO:0005634;GO:0030307;GO:0008283;GO:0005654;GO:0001934;GO:0005737;GO:0016477;GO:0051646;GO:0006006;GO:0010212;GO:0006974
Q48NY2	GO:0004359;GO:0003952;GO:0008795;GO:0005737;GO:0005524;GO:0046872;GO:0009435
Q80ZD8	GO:0007420;GO:1901381;GO:1903818;GO:0042552;GO:0050772;GO:0007156;GO:0010976;GO:0043025;GO:0030425;GO:0016021;GO:0043204;GO:0015459;GO:0005887;GO:0007157;GO:0007409;GO:1990030;GO:0106030;GO:0032809;GO:1905232;GO:0007155;GO:0051965;GO:0007413
P81431	GO:0006069;GO:0004022;GO:0005737;GO:0008270;GO:0051903
O84719	GO:0006072;GO:0047952;GO:0004367;GO:0046167;GO:0009331;GO:0008654;GO:0006650;GO:0046168;GO:0051287;GO:0005829;GO:0005975
Q2NKY8	GO:0003682;GO:0005739;GO:0042645;GO:0007417;GO:1902775;GO:0003724;GO:0005737;GO:0005524;GO:0003723;GO:0035770
P73211	GO:0016788;GO:0019807;GO:0008270;GO:0005829;GO:0016811
Q2FQR4	GO:0003689;GO:0005524;GO:0006260
A1W1J7	GO:0003677;GO:0046983;GO:0006351;GO:0003899
A7H556	GO:0030170;GO:0000105;GO:0004400
B1WQ52	GO:0006402;GO:0006396;GO:0005737;GO:0004654;GO:0003723;GO:0000287
A6ZT67	GO:0005737
Q7A4Q9	GO:0051539;GO:0046872;GO:0006396;GO:0008173
P53004	GO:0070062;GO:0004074;GO:0106276;GO:0055114;GO:0042167;GO:0106277;GO:0008270;GO:0005829
B8GXA8	GO:0006096;GO:0005536;GO:0004340;GO:0005737;GO:0005524
P45079	GO:0015293;GO:0022857;GO:0005886;GO:0016020;GO:0016021;GO:0015184
Q0P595	GO:1901836;GO:0070932;GO:0005634;GO:0006111;GO:0016570;GO:0036049;GO:0005654;GO:0005737;GO:0000122;GO:0007129;GO:0070403;GO:0061697;GO:0005731;GO:0010821;GO:0106231;GO:0010529;GO:0006974;GO:0036055;GO:0019213;GO:0062176;GO:0004407;GO:0006281;GO:0003682;GO:0061698;GO:0001649;GO:2000234;GO:0006282;GO:0005730;GO:0046825;GO:0003714;GO:0006476;GO:0000785;GO:0097372;GO:0045944;GO:0034979;GO:0035861;GO:0106230;GO:1990258;GO:2001032;GO:0046872;GO:0007072;GO:0009303;GO:0031397
Q838C9	GO:0005737;GO:0006096;GO:0004459
B5FN65	GO:0051539;GO:0004160;GO:0009099;GO:0009097;GO:0046872
P06830	GO:0020002;GO:0055036;GO:0019031;GO:0046789;GO:0016021;GO:0046718;GO:0019062
D3ZN43	GO:0005743;GO:0005739;GO:0005634;GO:0005737;GO:0032981
Q8R239	GO:0016021
A1VYG1	GO:0009317;GO:0016743;GO:0003989;GO:0006633;GO:0005524;GO:2001295
A0A0L0P4F8	GO:0003917;GO:0006357;GO:0005730;GO:0006265;GO:0007097;GO:0000019;GO:0000183;GO:0005654;GO:0003677;GO:0006368;GO:0007076;GO:0031298;GO:0005829;GO:0009303;GO:0006271
Q3HVN1	GO:0050126;GO:0016811;GO:0033388
B8CWG2	GO:0008360;GO:0009252;GO:0046677;GO:0050380;GO:0071555;GO:0005886;GO:0016021;GO:0016311
Q196T6	GO:0016021
Q9HWG0	GO:0009380;GO:0016887;GO:0009432;GO:0003677;GO:0006289;GO:0005737;GO:0009381;GO:0008270;GO:0005524
Q3MHH2	GO:0034455;GO:0005730;GO:0030490;GO:1901838
Q8LSC2	GO:0034005;GO:0000287;GO:0045338;GO:0016114
C1DFV8	GO:0046872;GO:0042586;GO:0006412
B5RFT3	GO:0051539;GO:0004160;GO:0009099;GO:0009097;GO:0046872
B0K3Q4	GO:0004642;GO:0005737;GO:0005524;GO:0006189;GO:0000287
Q803X0	GO:0009597;GO:0006665;GO:0006658;GO:0042552;GO:0005886;GO:0016020;GO:0016021;GO:0051607;GO:0045087;GO:0008654
A0PPN3	GO:0005737;GO:0006096;GO:0004618;GO:0005524
Q53685	GO:0046677;GO:0016758;GO:0016999;GO:0008194
Q6ML73	GO:0034605;GO:0004176;GO:0043565;GO:0005737;GO:0005524;GO:0006515;GO:0004252
A1SRC7	GO:0008360;GO:0009252;GO:0046677;GO:0050380;GO:0071555;GO:0005886;GO:0016021;GO:0016311
B1IB13	GO:0004139;GO:0005737;GO:0016052;GO:0009264;GO:0046386
Q5WFN5	GO:0043022;GO:0042274;GO:0005737;GO:0006364;GO:0005840
Q9Z813	GO:0005576;GO:0016021;GO:0009279;GO:0005618
Q5R8F6	GO:0016021
P06818	GO:0020002;GO:0046761;GO:0055036;GO:0052796;GO:0016021;GO:0052795;GO:0046872;GO:0052794;GO:0005975
Q45657	GO:0051537;GO:0016491;GO:0046872
C0M8P7	GO:0005525;GO:0003924;GO:0005737;GO:0003743
P34794	GO:0042026;GO:0009507;GO:0005524
Q569T7	GO:0015293;GO:0016324;GO:0006814;GO:0016021;GO:0008643
Q9BXA7	GO:0000287;GO:0007286;GO:0018105;GO:0005634;GO:0044877;GO:0035556;GO:0005737;GO:0007275;GO:0005524;GO:0031514;GO:0001669;GO:0004674;GO:0006468
Q1WSM8	GO:0102752;GO:0003844;GO:0043169;GO:0005978;GO:0004553
P51131	GO:0046872;GO:0070469;GO:0022904;GO:0005886;GO:0009055;GO:0016021;GO:0020037
Q58451	GO:0009058;GO:0016740
O54694	GO:0046513;GO:1904504;GO:0030170;GO:0046512;GO:0060612;GO:0017059;GO:0046511;GO:0016021;GO:0004758;GO:0006686
P70897	GO:0009279
O74325	GO:0005829;GO:0004252;GO:0051603
E1C2Q8	GO:0016055;GO:0060828;GO:0007398;GO:0005546;GO:0005886;GO:0090090;GO:0008013
A1AHD0	GO:0004125;GO:0005737;GO:0001514;GO:0097056
Q86YT9	GO:0050900;GO:0030593;GO:0005178;GO:0072672;GO:0035696;GO:0060054;GO:0005886;GO:0042803;GO:0005923;GO:0050839;GO:0016021;GO:0046629;GO:0050776;GO:0007157
A7ZUE4	GO:0060698;GO:0005737;GO:0019899
Q47689	GO:0009086;GO:0000100;GO:0015171;GO:0015806;GO:0005886;GO:0016021;GO:0003333
Q8Z9D3	GO:0015940;GO:0005737;GO:0004592;GO:0005524
Q9WZJ9	GO:0006435;GO:0000049;GO:0004829;GO:0005524;GO:0046872;GO:0005829
Q5U3Z3	GO:0005634;GO:0005737;GO:0031648
B1XEH8	GO:0005737;GO:0016149
B6ISX8	GO:0005886;GO:0048038;GO:0051287;GO:0050136
Q72J47	GO:0004751;GO:0009052
Q5SIR5	GO:0004751;GO:0009052
Q69024	GO:0020002;GO:0044175;GO:0055036;GO:0019031;GO:0046718;GO:0016021;GO:0044178;GO:0019062
Q998M2	GO:0055036;GO:0075513;GO:0016021;GO:0039654;GO:0019062
A7HJI0	GO:0009380;GO:0009432;GO:0003677;GO:0006289;GO:0005737;GO:0009381
O43300	GO:0098978;GO:0050808;GO:0098982;GO:0099060;GO:0042043;GO:0005615;GO:0051965;GO:0060076;GO:0002091;GO:0099151;GO:0060291
Q9PF20	GO:0042802;GO:0008253;GO:0005737;GO:0000166;GO:0046872
Q8BVE8	GO:0003682;GO:0003290;GO:0034770;GO:0046872;GO:0060348;GO:0005634;GO:0006355;GO:0048298;GO:0046975;GO:0005654;GO:0043565;GO:2001032;GO:0000122;GO:0018024;GO:0000785;GO:0003289;GO:0010452;GO:0070201;GO:0003149
Q6P6S0	GO:0098978;GO:0006887;GO:0016082;GO:0030672;GO:0098686;GO:0032279;GO:0043025;GO:0005886;GO:0016020;GO:0030425;GO:0098967;GO:0031201;GO:0019905;GO:0005484;GO:0031629;GO:0006906;GO:0014069;GO:0048471;GO:0060291;GO:0099003;GO:0031083
Q08022	GO:0005886;GO:0016021
O31953	
Q7SD11	GO:0008094;GO:0006312;GO:0032302;GO:0000735;GO:0007131;GO:0000710;GO:0032135;GO:0032300;GO:0005524;GO:0006298;GO:0043111;GO:0043570;GO:0051096
B1JVH2	GO:0055129;GO:0004350;GO:0005737;GO:0050661
Q05201	GO:0030946;GO:0007435;GO:0007283;GO:0005634;GO:0048856;GO:0008584;GO:0009996;GO:0048749;GO:0005737;GO:0070285;GO:0072499;GO:0030707;GO:0007498;GO:0005829;GO:0008406;GO:0007455;GO:0010628;GO:0016576;GO:0008134;GO:0042051;GO:0009416;GO:0004725;GO:0007526;GO:2001240;GO:0001744;GO:0007411;GO:0045739;GO:0030154;GO:0004721;GO:0007419;GO:0006470;GO:0045944;GO:0042675;GO:0001746;GO:0003713;GO:0046872;GO:0045087
A2C1I7	GO:0015935;GO:0003735;GO:0006412
Q0U822	GO:0006914;GO:0016192;GO:0035658;GO:0032585;GO:0000329;GO:0006623
A9A0B5	GO:0018339;GO:0051539;GO:0006400;GO:0005737;GO:0046872;GO:0103039
B0KJV9	GO:0030170;GO:0005737;GO:0006782;GO:0042286;GO:0008483
M3A326	GO:0006633;GO:0004315;GO:0031177
P87127	GO:0005759;GO:0033615;GO:0005739
P12641	GO:0020002;GO:0044175;GO:0055036;GO:0019031;GO:0046718;GO:0016021;GO:0044178;GO:0019062
P46242	GO:0009523;GO:0016168;GO:0045156;GO:0018298;GO:0042651;GO:0009635;GO:0005506;GO:0016021;GO:0009772;GO:0016682
A5IC36	GO:0005525;GO:0042254
B8DP86	GO:0005737;GO:0071424;GO:0070475
B7NP97	GO:0004125;GO:0005737;GO:0001514;GO:0097056
B3QGK1	GO:0009039;GO:0005737;GO:0016151;GO:0043419
A5IAU5	GO:0005737;GO:0030145;GO:0070006
A8LMF7	GO:0071555;GO:0008360;GO:0009252;GO:0008881
Q8G8D1	GO:0005727;GO:0006260;GO:0003916;GO:0003677;GO:0003724;GO:0005524;GO:0003723
B2SRI5	GO:0043815;GO:0004644;GO:0005524;GO:0006189;GO:0000287
A7ZE60	GO:0004325;GO:0006783;GO:0005737;GO:0046872
Q9D312	GO:0006915;GO:0009267;GO:0005737;GO:0050708;GO:0045109;GO:0005882;GO:0005198;GO:0005829
B7MFF5	GO:0004125;GO:0005737;GO:0001514;GO:0097056
Q6SJP2	GO:0015301;GO:0005452;GO:0016021
P96210	GO:0005737;GO:0001666;GO:0005886
Q89AQ0	GO:0000917;GO:0009002;GO:0008360;GO:0009252;GO:0008955;GO:0043093;GO:0071555;GO:0008658;GO:0005887
Q04956	GO:0046872;GO:0005524;GO:0016021
Q8IVL8	GO:0016324;GO:0006508;GO:0004181;GO:0046658;GO:0008270;GO:0005615
B4KYY0	GO:0016992;GO:0051539;GO:0005739;GO:0102553;GO:0046872;GO:0102552;GO:0009249
P61793	GO:0043410;GO:0030165;GO:0004930;GO:0042552;GO:0005737;GO:0043198;GO:1904566;GO:0043123;GO:0021554;GO:0051496;GO:0043951;GO:0008360;GO:0030139;GO:0010942;GO:0019222;GO:0043065;GO:0007193;GO:0007189;GO:0043025;GO:0009986;GO:0005886;GO:0022008;GO:0035025;GO:0007186;GO:0005887;GO:0071453;GO:0043197;GO:0071673;GO:0035727;GO:0032060;GO:0060326;GO:0014003;GO:0021549;GO:0007202;GO:0043005;GO:0051482;GO:0005543;GO:0000187;GO:0005768;GO:0001965;GO:0060999;GO:0022038;GO:0070915;GO:0010977
Q6UC88	GO:0007155;GO:0004888;GO:0005886;GO:0016021;GO:0006027;GO:0005540
Q9UQ74	GO:0005576
Q1MHK3	GO:0008237;GO:0046872
B3PVH2	GO:0005737;GO:0003942;GO:0006526;GO:0051287
Q47922	GO:0051539;GO:0009399;GO:0018697;GO:0016163;GO:0005524;GO:0046872
Q8FUN0	GO:0016021;GO:0009279
Q2SBF4	GO:0051539;GO:0006400;GO:0035596;GO:0005737;GO:0046872
B8FUD3	GO:0009229;GO:0009228;GO:0004417;GO:0005524;GO:0000287
Q24XQ1	GO:0009229;GO:0009228;GO:0004417;GO:0005524;GO:0000287
Q5M0E6	GO:0008964;GO:0015977;GO:0006107;GO:0006099;GO:0000287
Q6WG24	GO:0004896;GO:0005576;GO:0002532;GO:0005886;GO:0016021
Q9JMH4	GO:0005604;GO:0030056;GO:0016021;GO:0031581;GO:0005581
A4SUS3	GO:0002098;GO:0050660;GO:0005737
A8AKW6	GO:0008964;GO:0015977;GO:0006107;GO:0006099;GO:0000287
A8EWG5	GO:0005737;GO:0016149
O27435	GO:0005886;GO:0055085;GO:0016021
B5X4Z4	GO:0006526;GO:0009507;GO:0103045;GO:0004042
A0LSZ6	GO:0003677;GO:0045892
